nombre,marca,cantidades_disponibles,precio,precio_original,descripcion,referencia,url_producto,url_imagen
JAGUAR FOR MEN EAU DE TOILETTE 100 Ml,,100ml,$81.990,,"For Men EDT en una fragancia intensa y sensual con un alto valor de reconocimiento debido a sus ingredientes fuertes y de alto rendimiento. Jaguar For Men fue diseñado para estar a la altura del estilo de vida de un caballero sofisticado, que se viste con elegancia pero con facilidad y sabe cómo combinar la moda con ella. Esta obra maestra se ha convertido en un verdadero clásico entre las fragancias.",5525,https://www.rp-luxury.com/es/fragancias-masculinas/5525-4087-jaguar-for-men-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5525.jpg
JAGUAR CLASSIC EAU DE TOILETTE 100 Ml,,100ml,$81.990,,"Una fragancia fresca y seductora, que inspira los sentidos y apela al instinto natural del hombre moderno por lo excepcional y lo exclusivo. Un diseño cautivador, puro, incomparable,  inspirado en la forma elegante de la moderna generación de automóviles Jaguar.",5524,https://www.rp-luxury.com/es/fragancias-masculinas/5524-4088-jaguar-classic-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5524.jpg
4711 REMIX COLOGNE NEROLI EDC 100 Ml,,100ml,$59.500,,"4711 Remix Cologne da vida al desierto y ofrece una explosión afrutada y fragante. Visualmente, la nueva variante se asemeja a un mundo de color, ¡ideal para escapar de su vida cotidiana!",5622,https://www.rp-luxury.com/es/fragancias-masculinas/5622-3644-4711-remix-cologne-neroli-edc-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5622.jpg
YVES SAINT LAURENT Y LE PARFUM EDP POUR HOMME,,60ml | 100ml,$182.000,$260.000,"Y Le Parfum es una fragancia masculina sensual y embriagadora de Yves Saint Laurent Beauté. Una interpretación intensa del aroma característico de Y, esta colonia para hombres es un nuevo giro en el fougere blanco y oscuro que combina las notas audaces y amaderadas de geranio y cedro con lavanda fresca.",,https://www.rp-luxury.com/es/fragancias-masculinas/5514-3537-yves-saint-laurent-y-le-parfum-edp-pour-homme.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\sin_ref_-497206129841731301.jpg
ABERCROMBIE & FITCH AWAY MEN EAU DE TOILETTE,,100ml,$129.600,$144.000,"El viaje es un viaje, pero el destino es un sentimiento. LEJOS de Abercrombie & Fitch es una invitación a presionar pausa y simplemente ser. AWAY for Men es una fragancia de fougere acuático que ofrece un momento robado de frescura relajante.",5493,https://www.rp-luxury.com/es/oportuluxury/5493-3527-abercrombie-fitch-away-men-eau-de-toilette-.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5493.jpg
ABERCROMBIE & FITCH AUTHENTIC MOMENT MEN EDT,,30ml | 100ml,$89.000,,"Abercrombie & Fitch Authentic Moment Man es una fragancia súper fresca, auténtica y cautivadora. Con sus notas dulces, masculinas y cautivadoras, es perfecto para el hombre que quiere hacer un poco más por sí mismo en la vida cotidiana y que necesita un impulso extra de energía desde la mañana. Imprescindible para el conocedor que siempre está a la caza de un poco de emoción y que no quiere pasar desapercibido.",5491,https://www.rp-luxury.com/es/fragancias-masculinas/5491-3522-abercrombie-fitch-authentic-moment-men-edt.html#/32-talla-30ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5491.jpg
DUNHILL DRIVEN BLUE EAU DE TOILETTE 100 Ml,,100ml,$84.700,$121.000,"Dunhill Perfume, Driven Eau de Toilette; Dunhill DRIVEN Blue es una composición única que ofrece una elegancia sencilla. Es la encarnación de la sofisticación.",5488,https://www.rp-luxury.com/es/oportuluxury/5488-4091-dunhill-driven-blue-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5488.jpg
AZZARO CHROME UNDER POLE EAU DE TOILETTE 100 Ml,,100ml,$133.000,$190.000,"La firma de Chrome se reinterpreta en una fórmula nueva y original. Una sensación vigorizante impregna la piel desde el momento en que se aplica la fragancia. Esta frescura inmediata crea un efecto refrescante instantáneo, tan fuerte como los vientos polares. El perfume está alojado en una botella única, inspirada en los casquetes polares, el foco de la investigación de la misión Under The Pole.",5570,https://www.rp-luxury.com/es/fragancias-masculinas/5570-3953-azzaro-chrome-under-pole-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5570.jpg
JIMMY CHOO MAN AQUA EAU DE TOILETTE,,50ml | 100ml,$215.000,,"El Jimmy Choo Aqua Man es el equilibrio perfecto entre frescura y textura refinada, con notas altas especiadas y frescas facetas de cardamomo montadas sobre notas de pomelo. La transparencia tónica del geranio y la salvia inigualables, una sensación fresca en el corazón de la fragancia. Contrastando más elegantemente con notas masculinas de ámbar amaderado y un toque de musgo salado.",5446,https://www.rp-luxury.com/es/fragancias-masculinas/5446-3499-jimmy-choo-man-aqua-eau-de-toilette.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5446.jpg
AZZARO THE MOST WANTED PARFUM,,100ml,$288.000,,Aún más atrevido. Aún más intenso. El hombre buscado por Azzaro regresa y es más atrevido que nunca. ¿Su arma formidable? Una fragancia especiada e increíblemente adictiva: el nuevo Azzaro The Most Wanted Parfum.,5431,https://www.rp-luxury.com/es/fragancias-masculinas/5431-3491-azzaro-the-most-wanted-parfum.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5431.jpg
CAROLINA HERRERA BAD BOY COBALT EAU DE PARFUM,,50ml | 100ml | 150ml,$271.611,$452.685,"Bad Boy Cobalt Eau de Parfum Électrique da un nuevo y atrevido giro a la dualidad de la masculinidad moderna: el concepto que define todas las fragancias Bad Boy. Con su fusión de sensualidad mineral y frescor salvaje, este complejo y vigorizante aroma nos muestra a Bad Boy en su versión más elegante, inspirado para mostrarse tal como es y seguro de que todo es posible en compañía de sus amigos de confianza.",5319,https://www.rp-luxury.com/es/oportuluxury/5319-3387-carolina-herrera-bad-boy-cobalt-eau-de-parfum.html#/35-talla-150ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5319.jpg
RABANNE INVICTUS PLATINUM EAU DE PARFUM,,50ml | 100ml | 200ml,$138.600,$198.000,"Invictus platinum, la nueva eau de parfum hecha para aquellos que siempre aceptan el desafío. Una poderosa expresión de Invictus, un nuevo impulso ganador. desafiando a los triunfadores finales, que se levantan y encuentran la motivación para nunca darse por vencidos.",5304,https://www.rp-luxury.com/es/fragancias-masculinas/5304-3325-rabanne-invictus-platinum-eau-de-parfum.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5304.jpg
DAVIDOFF COOL WATER REBORN EAU DE TOILETTE FOR HIM,,75ml | 125ml,$180.094,,"Descubra DAVIDOFF Cool Water REBORN Eau de Toilette para él, donde las notas aromáticas de romero, destiladas localmente en nuestro sitio de cosecha en Túnez, se mezclan con la elegante sensualidad del vetiver que se obtiene responsablemente en la isla de Haití.",5411,https://www.rp-luxury.com/es/fragancias-masculinas/5411-3478-davidoff-cool-water-reborn-eau-de-toilette-for-him.html#/30-talla-125ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5411.jpg
ISSEY MIYAKE L`DISSEY EAU & CEDRE EDT INTENSE,,50ml | 100ml,$212.000,,"L’Eau de Toilette Intense L’Eau d’Issey pour Homme Eau & Cèdre es una fragancia fresca y revitalizante. El agua realza la fuerza de la madera de cedro. Esta Eau de Toilette Intense es un encuentro de los elementos en el que el agua y la madera se fusionan. La frescura del agua contrasta con la sequedad y la vitalidad de la madera de cedro. Perfila y revela la energética esencia de su savia. Su frasco minimalista, decorado con un toque caqui, regresa a lo esencial y culmina con un tapón de madera que refleja la naturaleza virgen que lo inspira.",5401,https://www.rp-luxury.com/es/fragancias-masculinas/5401-3468-issey-miyake-ldissey-eau-cedre-edt-intense.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5401.jpg
KENZO POUR HOMME EAU DE PARFUM,,60ml | 110ml,$193.000,,"KENZO revela su nueva fragancia adictiva: Kenzo Homme Eau de Parfum. Una interpretación sensual de un cuero calentado por los rayos del sol e iluminado con facetas picantes. Quentin Bisch firma esta fragancia masculina con notas amaderadas y saladas, compuesta por un acorde marino, cuero y pachulí. Escapate con KENZO HOMME Eau de Parfum y reconectá con la naturaleza #ReconnectWithNature.",5383,https://www.rp-luxury.com/es/fragancias-masculinas/5383-3456-kenzo-pour-homme-eau-de-parfum.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5383.jpg
AZZARO CHROME EAU DE PARFUM,,50ml | 100ml,$180.000,,"Eau de Parfum, disponible en formatos de 50 ml y 100 ml. Azzaro Chrome presenta una nueva interpretación de su fragancia icónica, una celebración de la herencia entre padre e hijo con una frescura vigorizante e intensa. Con sus notas amaderadas, este Eau de Parfum único se sumerge profundamente en el corazón de un bosque de pinos mediterráneos. La máxima celebración de la alegría de vivir, te invita a compartir momentos intensos y únicos.",5371,https://www.rp-luxury.com/es/fragancias-masculinas/5371-3453-azzaro-chrome-eau-de-parfum.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5371.jpg
NARCISO RODRIGUEZ BLEU NOIR EAU DE TOILETTE 100 Ml,,100ml,$268.000,,"Para el azul negro Refinada y pura, para él bleu noir es una eau de toilette elegante y misteriosa.",5369,https://www.rp-luxury.com/es/fragancias-masculinas/5369-4094-narciso-rodriguez-bleu-noir-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5369.jpg
DIOR HOMME SPORT EDICION 2021 EDT,,75ml | 125ml | 200ml,$268.100,,"Enérgica y elegante, la nueva eau de toilette Dior Homme Sport combina su fresca vivacidad con un encanto teñido de sensualidad, un dúo que atrapa como el uppercut de un boxeador. La nueva eau de toilette Dior Homme Sport juega así con la frescura y la sensualidad. Es una fragancia luminosa, enriquecida con una impresión nueva y duradera, que se asienta y perdura como una caricia.",5360,https://www.rp-luxury.com/es/fragancias-masculinas/5360-3452-dior-homme-sport-edicion-2021-edt.html#/30-talla-125ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5360.jpg
FERRAGAMO BRIGHT LEATHER EAU DE TOILETTE,,30ml | 50ml | 100ml,$86.030,$122.900,"Ferragamo Bright Leather es la nueva fragancia masculina de la historia de Ferragamo, que redefine la masculinidad mostrando su fuerza interior y sus sentimientos sin filtros, lejos de cualquier tipo de estereotipo y sin prejuicios, sin dejar de soñar con una nueva era.",5356,https://www.rp-luxury.com/es/oportuluxury/5356-3448-ferragamo-bright-leather-eau-de-toilette-.html#/32-talla-30ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5356.jpg
HERMES EAU DE BASILIC POURPRE COLOGNE 100 Ml,,100ml,$238.000,,"LA CREACIÓN Las colognes de Hermès dan la bienvenida a una nueva creación vegetal, ligera y etérea. Creada por la perfumista de Hermès Christine Nagel, Eau de Basilic Pourpre es un homenaje a esta planta aromática bañada por el sol, que evoca la convivencia y los veranos en familia.",5355,https://www.rp-luxury.com/es/fragancias-masculinas/5355-3878-hermes-eau-de-basilic-pourpre-cologne-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5355.jpg
HERMES TERRE EAU GIVREE EAU DE PARFUM RECARGABLE,,50ml | 100ml,$347.000,,"Terre d'Hermes Eau Givree, el calor del hielo. Un nuevo Eau de Parfum, a la vez fresco e intenso. Creado por Christine Nagel, perfumista de Hermes, Terre d'Hermes Eau Givree combina el vigor de la cidra y la frescura incisiva de la baya de enebro con el poder de la pimienta de Timut. La sorprendente sensación de una brisa helada se yuxtapone a la generosidad de las notas amaderadas y minerales características de Terre d'Hermes.",5354,https://www.rp-luxury.com/es/fragancias-masculinas/5354-3447-hermes-terre-eau-givree-eau-de-parfum-recargable.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5354.jpg
YVES SAINT LAURENT Y EDICION 2022 EAU DE TOILETTE,,60ml | 100ml,$389.000,,"PARA SABER DONDE VAS, TÚ NECESITAS SABER DE DONDE ERES. New Y Eau de Toilette es una colonia masculina fresca y limpia para el experimentador intrépido que vive según sus propias reglas. En la nueva campaña de Y Eau de Toilette, la leyenda del rock y embajador de Y, Lenny Kravitz, revela una faceta más íntima de quién es. La película captura su viaje de regreso a sus raíces, en las Bahamas, en la isla de Eleuthera. Es el lugar para que Lenny vuelva a conectarse con su verdadero yo, sus raíces: la gente, los paisajes, las aguas cristalinas del mar. que su abuelo sabía. Es donde llega a ser íntimamente él mismo. Esta película revela que: Mostrándonos cómo Lenny extrae su energía creativa y alimenta su pasión desde el lugar de sus orígenes. De su verdadero hogar. Esta nueva película revela una nueva versión, más cruda y acústica de “Are You Gonna Go My Way”, grabada especialmente para la nueva campaña de Lenny Kravitz.",5329,https://www.rp-luxury.com/es/fragancias-masculinas/5329-3417-yves-saint-laurent-y-edicion-2022-eau-de-toilette.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5329.jpg
ARMANI ACQUA DI GIO EAU DE PARFUM,,40ml | 75ml | 125ml,$293.300,$419.000,"El emblemático frasco de ACQUA DI GIÒ se reinterpreta en este eau de parfum con líneas elegantes y masculinas, en una versión de cristal transparente y pesado. Masculino, sencillo, elegante. El frasco está coronado con un tapón de madera oscura que evoca el equilibrio entre arquitectura y naturaleza del diseño.",5328,https://www.rp-luxury.com/es/oportuluxury/5328-3415-armani-acqua-di-gio-eau-de-parfum.html#/30-talla-125ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5328.jpg
KENZO HOMME 2022 EAU DE TOILETTE,,40ml | 60ml | 110ml,$169.100,,"Una fragancia vigorizante que acaricia y refresca la piel, como un soplo de aire salado. El nuevo frasco verde intenso de KENZO HOMME Eau de Toilette es una oda a la poesía. Su forma refleja la fuerza y flexibilidad del bambú y su diseño tiene que ver con la verticalidad. El capuchón biselado evoca el corte de una katana, una espada utilizada por los samuráis. Kenzo Homme renueva su frasco manteniendo su clásica fragancia. Comprometido para contribuir a un mundo más bello, KENZO PARFUMS optimiza el diseño de la tapa KENZO HOMME para ahorrar un 34% de plástico, su frasco está hecho con un 10% de cristal reciclado y ofrece un extra de 10 ml.",5327,https://www.rp-luxury.com/es/fragancias-masculinas/5327-3411-kenzo-homme-2022-eau-de-toilette.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5327.jpg
MONTBLANC LEGEND RED EAU DE PARFUM,,30ml | 100ml,$108.420,,"Durante casi un siglo, Montblanc ha sido celebrado como el principal creador de instrumentos de escritura. Desde entonces, la marca se ha diversificado para ofrecer exquisitos relojes, piezas de cuero, joyas, fragancias y anteojos. Montblanc Legend se viste de rojo para celebrar su décimo aniversario y transforma la fragancia original en Legend Red, una versión más intensa y poderosa.",,https://www.rp-luxury.com/es/fragancias-masculinas/5323-3410-montblanc-legend-red-eau-de-parfum.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\sin_ref_673605991646877972.jpg
TOUS MAN CHILL EAU DE TOILETTE 100 Ml,,100ml,$102.300,,"Siente un oasis de frescor con TOUS Man Chill, la fragancia que invita a sentirse libre y disfrutar a cielo abierto.",5321,https://www.rp-luxury.com/es/fragancias-masculinas/5321-4100-tous-man-chill-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5321.jpg
JEAN PAUL GAULTIER SCANDAL POUR HOMME EDT 200 Ml,,200ml,$259.840,,"RECARGA SIN VAPORIZADOR El nuevo SCANDAL POUR HOMME de Jean Paul Gaultier Elegancia, músculos y guantes de boxeo: el nuevo SCANDAL POUR HOMME de Jean Paul Gaultier golpea fuerte con este energizante y adictivo eau de toilette.",5320,https://www.rp-luxury.com/es/fragancias-masculinas/5320-4101-jean-paul-gaultier-scandal-pour-homme-edt-200-ml.html#/26-talla-200ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5320.jpg
CAROLINA HERRERA BAD BOY LE PARFUM 150 Ml,,150ml,$405.300,,"BAD BOY Le Parfum redefine el icónico aroma BAD BOY con una fórmula novedosa, electrizante y más atrevida que nunca. Sin complejos, auténtico y misterioso, este perfume demuestra que las reglas están hechasa para romperlas con su sorpresiva mezcla de cáñamo y cuero. Edición Limitada",5250,https://www.rp-luxury.com/es/fragancias-masculinas/5250-4106-carolina-herrera-bad-boy-le-parfum-150-ml.html#/35-talla-150ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5250.jpg
CARTIER DECLARATION HAUTE FRAICHEUR EDT 100 Ml,,100ml,$227.850,$325.500,"Esta nueva versión nos muestra una segunda naturaleza de la fragancia, caracterizada por intensas notas vegetales de gran vitalidad. Su creadora ha enriquecido la paleta de la emblemática y elegante estela especiada y amaderada, conocida por su intensidad olfativa.",5316,https://www.rp-luxury.com/es/oportuluxury/5316-4102-cartier-declaration-haute-fraicheur-edt-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5316.jpg
NARCISO RODRIGUEZ BLEU NOIR PARFUM,,50ml | 100ml,$256.000,,"Para él Bleu Noir Parfum Narciso Rodriguez embotella el misterio de la masculinidad moderna con Bleu Noir Parfum, la nueva y audaz fragancia de la adictiva colección para él. Misteriosa y audaz, esta fragancia revisita la elegancia masculina con notas de iris, almizcle sensual y madera adictiva.",5314,https://www.rp-luxury.com/es/fragancias-masculinas/5314-3352-narciso-rodriguez-bleu-noir-parfum.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5314.jpg
JEAN PAUL GAULTIER LE BEAU LE PARFUM INTENSE EDP,,75ml | 125ml,$238.400,,"En el Jardín de Gaultier, la tentación se vuelve aún más sensual con el nuevo eau de parfum intenso Le Beau Le Parfum. Para seducir, cualquier pecado está permitido. No necesita esconderse tras el verde hierba de su icónico estuche. Vestido solo con una hoja de parra, este original frasco se desnuda con total naturalidad para lucir su torso lacado en degradé de negro y verde. ¿El secreto de su poder de atracción? El fruto prohibido de un amaderado ámbar, fresco y extremadamente adictivo, que invita a los sentidos a desobedecer.",5306,https://www.rp-luxury.com/es/fragancias-masculinas/5306-3330-jean-paul-gaultier-le-beau-le-parfum-intense-edp.html#/27-talla-75ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5306.jpg
RABANNE 1 MILLION ELIXIR PARFUM INTENSE,,50ml | 100ml | 200ml,$164.500,$235.000,"Descubra el nuevo 1 Million Elixir, la máxima expresión de intensidad de Million, una nueva fragancia guiada por el deseo de conseguir una calidad extraordinaria. Sus ingredientes cuidadosamente seleccionados, la rosa de Damasco, el osmanthus y las habas tonkas salvajes, hacen destacar esta composición magistral por la calidad inigualable de sus materias primas.",5280,https://www.rp-luxury.com/es/oportuluxury/5280-3296-rabanne-1-million-elixir-parfum-intense.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5280.jpg
DIOR SAUVAGE ELIXIR EAU DE PARFUM 60 Ml,,60ml,$386.800,,"Sauvage Elixir es un perfume de extraordinaria concentración* en el que el emblemático frescor de Sauvage se embriaga con un corazón de especias, una esencia de lavanda ""a medida"" y una mezcla de maderas licorosas, creando una nueva estela poderosa, distinguida y cautivadora. François Demachy, Perfumista-Creador Dior, creó el perfume Sauvage Elixir como un licor con ingredientes excepcionales. Esta concentración ha sido posible gracias a la excepcional calidad de las materias primas: Sauvage Elixir es un perfume tan único y raro como una luna roja en el cielo nocturno.",5242,https://www.rp-luxury.com/es/fragancias-masculinas/5242-4107-dior-sauvage-elixir-eau-de-parfum-60-ml.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5242.jpg
DIESEL SOUND OF THE BRAVE EAU DE TOILETTE 125 Ml,,125ml,$229.000,,"SOUND OF THE BRAVE Una nueva fragancia, un grito a los hombres que tienen el coraje de compartir su sonido para adoptar una postura.",5226,https://www.rp-luxury.com/es/fragancias-masculinas/5226-4108-diesel-sound-of-the-brave-eau-de-toilette-125-ml.html#/30-talla-125ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5226.jpg
AZZARO CHROME EAU DE TOILETTE 100 Ml,,100ml,$226.000,,"Chrome es una ola de libertad que ha tomado por asalto el mundo de las fragancias para hombres. La fragancia irradia energía, nos vigoriza y nos presta alas, otorgando audacia, y más aún cuando se comparte.",5223,https://www.rp-luxury.com/es/fragancias-masculinas/5223-4109-azzaro-chrome-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5223.jpg
SALVATORE FERRAGAMO FERRAGAMO INTENSE LEATHER EDP,,30ml | 50ml | 100ml,$122.900,,"FERRAGAMO Intense Leather es la nueva fragancia para hombre de la historia FERRAGAMO, una eau de parfum dedicada al hombre moderno que ha descubierto su verdadera fuerza y su gran valor.",5008,https://www.rp-luxury.com/es/fragancias-masculinas/5008-3177-salvatore-ferragamo-ferragamo-intense-leather-edp.html#/32-talla-30ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5008.jpg
DOLCE & GABBANA THE ONE GOLD FOR MEN EDP,,50ml | 75ml,$215.000,,"The One For Men Gold rinde homenaje a un hombre con un magnetismo a la vez natural e inconfundible. Un auténtico gentleman que emana confianza con su estilo único y su elegancia innata. The One For Men Gold es la encarnación olfativa de este carisma masculino, un Eau de Parfum Intense sofisticado, tan seductor como el hombre que lo lleva.",5002,https://www.rp-luxury.com/es/fragancias-masculinas/5002-3151-dolce-gabbana-the-one-gold-for-men-edp.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\5002.jpg
BVLGARI MAN TERRAE ESSENCE EDP,,60ml | 100ml,$239.000,,"Bvlgari Man Terrae Essence enriquece la colección Bvlgari Man, dedicada al poder de los elementos de la naturaleza. Tras explorar el fuego, la madera y el aire, Bvlgari Man se centra en la tierra. Bvlgari Man Terrae Essence rinde homenaje al poder de la tierra, su riqueza auténtica y su fertilidad diversa. Una abundancia que se transmite de forma impecable a través de una interpretación del vetiver original y contemporánea combinada con unos acordes de tierra ahumados, exclusivos y masculinos.",4934,https://www.rp-luxury.com/es/fragancias-masculinas/4934-3507-bvlgari-man-terrae-essence-edp.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4934.jpg
JEAN PAUL GAULTIER SCANDAL POUR HOMME EDT RECARGABLE 150 Ml,,150ml,$480.885,,"El nuevo SCANDAL POUR HOMME de Jean Paul Gaultier Elegancia, músculos y guantes de boxeo: el nuevo SCANDAL POUR HOMME de Jean Paul Gaultier golpea fuerte con este energizante y adictivo eau de toilette.",4933,https://www.rp-luxury.com/es/fragancias-masculinas/4933-4111-jean-paul-gaultier-scandal-pour-homme-edt-recargable-150-ml.html#/35-talla-150ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4933.jpg
JEAN PAUL GAULTIER SCANDAL POUR HOMME EDT,,50ml | 100ml,$247.000,,"El nuevo SCANDAL POUR HOMME de Jean Paul Gaultier Elegancia, músculos y guantes de boxeo: el nuevo SCANDAL POUR HOMME de Jean Paul Gaultier golpea fuerte con este energizante y adictivo eau de toilette.",4932,https://www.rp-luxury.com/es/fragancias-masculinas/4932-3027-jean-paul-gaultier-scandal-pour-homme-edt-.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4932.jpg
RABANNE PHANTOM EDT RECARGABLE 150 Ml,,150ml,$440.570,,"Phantom, la nueva fragancia para hombre de Paco Rabanne. La esencia de la confianza en uno mismo, alimentada por la energía del sentirse bien. Una fragancia audaz con notas de lavanda cremosa y adictiva, limón energizante y vainilla amaderada sensual.",4931,https://www.rp-luxury.com/es/fragancias-masculinas/4931-4112-rabanne-phantom-edt-recargable-150-ml.html#/35-talla-150ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4931.jpg
BURBERRY HERO EAU DE TOILETTE,,100ml,$259.000,,"Presentamos Burberry Hero, la primera fragancia de Riccardo Tisci para Burberry. Enigmático y aventurero, Burberry Hero es una fascinante unión de fuerza y ​​sutileza, poder y compasión, atletismo y creatividad. Un nuevo espíritu masculino que explora los códigos de la casa de la dualidad y el poder del reino animal. Un hombre en busca de transformación y metamorfosis; un nuevo heroísmo moderno. Nuestra visión es desafiar los estereotipos tradicionales de masculinidad, dándote el poder de transformarte para encontrar el coraje para abrazar quién eres realmente. Con un liderazgo positivo y heroico, la campaña ve al hombre y al caballo reflejados en sus movimientos, empujando sus límites físicos para transformarse en una criatura mítica, una metáfora de la transformación personal. Un hombre nuevo. Un héroe.",4962,https://www.rp-luxury.com/es/fragancias-masculinas/4962-3069-burberry-hero-eau-de-toilette.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4962.jpg
AZZARO SPORT EAU DE TOILETTE 100 Ml,,100ml,$111.000,$222.000,"Azzaro Sport Eau de Toilette es una fragancia refrescante y enérgica para hombre. Llena de notas cítricas y aromáticas, esta es una colonia para hombre para un hombre activo y seguro.",4912,https://www.rp-luxury.com/es/fragancias-masculinas/4912-4113-azzaro-sport-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4912.jpg
DSQUARED2 WOOD GREEN EAU DE TOILETTE,,30ml | 50ml | 100ml,$89.530,$127.900,"Wood es un proyecto dual diseñado en torno a las características de la madera: fuerte y robusta, con una estructura completa que lo hace único. Creando nuevos aromas, madera verde y madera roja, que definen al hombre y la mujer Dsquared2 contemporáneos: sensual, seguro de sí mismos y sus personalidades. Los protagonistas de estas fragancias viven de las pasiones, las buenas vibras y el impulso hacia lo nuevo. Están buscando una esencia sofisticada que exprese su autenticidad, profundidad y pasión que los define.",4874,https://www.rp-luxury.com/es/oportuluxury/4874-2934-dsquared2-wood-green-eau-de-toilette.html#/32-talla-30ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4874.jpg
DIESEL SPIRIT OF THE BRAVE EAU DE TOILETTE,,35ml | 75ml | 125ml,$189.000,,"SPIRIT OF THE BRAVE Las energizantes notas verdes y el ciprés contrastado te harán sentir sofisticado. SPIRIT OF THE BRAVE es una fragancia creada por Diesel y Neymar Jr que reescribe los códigos de la masculinidad con un giro lúdico y sofisticado. Es sensual y moderna, como Neymar Jr.",4860,https://www.rp-luxury.com/es/fragancias-masculinas/4860-2910-diesel-spirit-of-the-brave-eau-de-toilette.html#/27-talla-75ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\4860.jpg
